559969915	0x2160767b	TYPE_SINCE_MAINTENANCE_TOTAL_MILEAGE
559969916	0x2160767c	TYPE_SINCE_MAINTENANCE_EV_MILEAGE
559969917	0x2160767d	TYPE_SINCE_MAINTENANCE_FUEL_MILEAGE
559969918	0x2160767e	TYPE_ENGINE_OIL_HEALTH
559969930	0x2160768a	TRIP_DI_AVG_FUEL_CONSUMPTION
559972405	0x21608035	S
559972439	0x21608057	D
559972443	0x2160805b	V
561017930	0x2170744a	VENDOR_MEDIA_PLAY_INFO
561017931	0x2170744b	VENDOR_MEDIA_STATUS_INFO
561017932	0x2170744c	VENDOR_MEDIA_COVER_INFO
561017933	0x2170744d	VENDOR_BT_CALL_INFO
561017934	0x2170744e	VENDOR_BT_CALL_COVER_INFO
561017935	0x2170744f	VENDOR_NAVI_TBT_INFO
